customer_id,last_purchase_date,recency_days,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,customer_segment
12709,0011-11-24,16,15,9736.52,4,5,5,455,Champions
13638,0011-11-24,16,1,122.64,4,2,1,421,Potential Loyalists
17975,0011-11-24,16,13,4488.81,4,5,5,455,Champions
15502,0011-11-24,16,12,10384.93,4,5,5,455,Champions
16566,0011-11-24,16,5,614.66,4,4,3,443,Loyal Customers
15725,0011-11-24,16,1,415.25,4,1,2,412,Needs Attention
16616,0011-11-24,16,2,500.42,4,3,3,433,Potential Loyalists
17767,0011-11-24,16,1,271.2,4,2,2,422,Potential Loyalists
15953,0011-11-24,16,8,1659.38,4,5,4,454,Champions
15482,0011-11-24,16,12,11054.96,4,5,5,455,Champions
17228,0011-11-24,16,8,1906.09,4,5,4,454,Champions
15034,0011-11-24,16,8,4308.61,4,5,5,455,Champions
14539,0011-11-24,16,2,537.48,4,3,3,433,Potential Loyalists
17139,0011-11-24,16,12,10668.47,4,5,5,455,Champions
15428,0011-11-24,16,1,93.78,4,2,1,421,Potential Loyalists
16157,0011-11-24,16,3,656.69,4,3,3,433,Potential Loyalists
12388,0011-11-24,16,6,2780.66,4,5,5,455,Champions
16189,0011-11-24,16,2,215.48,4,2,1,421,Potential Loyalists
16885,0011-11-24,16,3,471.51,4,3,2,432,Potential Loyalists
13719,0011-11-24,16,5,1041.68,4,4,4,444,Champions
12476,0011-11-24,16,11,6816.42,4,5,5,455,Champions
14277,0011-11-24,16,3,4216.2,4,3,5,435,Potential Loyalists
17458,0011-11-24,16,1,316.5,4,2,2,422,Potential Loyalists
16824,0011-11-24,16,2,460.64,4,3,2,432,Potential Loyalists
15270,0011-11-24,16,7,2379.49,4,5,5,455,Champions
17133,0011-11-24,16,7,4892.24,4,5,5,455,Champions
17671,0011-11-24,16,4,1572.71,4,4,4,444,Champions
12705,0011-11-24,16,9,6868.29,4,5,5,455,Champions
16596,0011-11-24,16,2,250.15,4,2,1,421,Potential Loyalists
14805,0011-11-24,16,4,554.65,4,4,3,443,Loyal Customers
13277,0011-11-24,16,4,258.4,4,4,2,442,Needs Attention
17345,0011-11-24,16,4,537.74,4,4,3,443,Loyal Customers
15594,0011-11-24,16,5,1771.78,4,4,4,444,Champions
15858,0011-11-24,16,5,1438.85,4,4,4,444,Champions
17727,0011-11-24,16,1,1060.25,4,2,4,424,Potential Loyalists
14987,0011-11-24,16,2,326.4,4,2,2,422,Potential Loyalists
14756,0011-11-24,16,1,738.96,4,1,3,413,Needs Attention
12937,0011-11-24,16,4,1504.27,4,4,4,444,Champions
18188,0011-11-24,16,3,2001.04,4,4,4,444,Champions
15005,0011-11-24,16,28,6316.57,4,5,5,455,Champions
12494,0011-11-24,16,7,1246.1,4,5,4,454,Champions
16570,0011-11-24,16,10,3738.4,4,5,5,455,Champions
12531,0011-11-25,15,1,125.22,4,2,1,421,Potential Loyalists
17348,0011-11-25,15,5,1159.52,4,4,4,444,Champions
17813,0011-11-25,15,5,1770.88,4,4,4,444,Champions
15117,0011-11-25,15,5,1551.78,4,4,4,444,Champions
13149,0011-11-25,15,4,1676.06,4,4,4,444,Champions
14111,0011-11-25,15,4,692.85,4,4,3,443,Loyal Customers
12438,0011-11-25,15,2,2906.85,4,3,5,435,Potential Loyalists
13525,0011-11-25,15,2,628.78,4,3,3,433,Potential Loyalists
17624,0011-11-25,15,2,843.48,4,3,3,433,Potential Loyalists
14710,0011-11-25,15,4,606.13,4,4,3,443,Loyal Customers
15186,0011-11-25,15,2,411.41,4,3,2,432,Potential Loyalists
17302,0011-11-25,15,5,1135.63,4,4,4,444,Champions
17557,0011-11-25,15,3,541.46,4,3,3,433,Potential Loyalists
14946,0011-11-25,15,1,100.9,4,2,1,421,Potential Loyalists
13050,0011-11-25,15,17,5836.86,4,5,5,455,Champions
15382,0011-11-25,15,6,5955.71,4,5,5,455,Champions
17562,0011-11-25,15,7,1122.38,4,5,4,454,Champions
18172,0011-11-25,15,20,7561.68,4,5,5,455,Champions
15793,0011-11-25,15,3,965.61,4,4,4,444,Champions
16814,0011-11-25,15,21,6509.1,4,5,5,455,Champions
15473,0011-11-25,15,7,1771.2,4,5,4,454,Champions
12681,0011-11-25,15,22,13787.54,4,5,5,455,Champions
13579,0011-11-25,15,2,467.04,4,3,2,432,Potential Loyalists
16327,0011-11-25,15,6,3844.22,4,5,5,455,Champions
15872,0011-11-25,15,2,360.93,4,2,2,422,Potential Loyalists
16719,0011-11-25,15,7,1790.42,4,5,4,454,Champions
14966,0011-11-25,15,1,191.32,4,1,1,411,Needs Attention
12620,0011-11-25,15,3,1339.41,4,3,4,434,Potential Loyalists
14703,0011-11-25,15,1,318.17,4,2,2,422,Potential Loyalists
13184,0011-11-25,15,10,1701.29,4,5,4,454,Champions
17329,0011-11-25,15,2,523.11,4,3,3,433,Potential Loyalists
13332,0011-11-25,15,1,350.9,4,2,2,422,Potential Loyalists
16856,0011-11-25,15,1,35.4,4,2,1,421,Potential Loyalists
13978,0011-11-25,15,2,196.79,4,2,1,421,Potential Loyalists
13048,0011-11-25,15,4,1835.91,4,4,4,444,Champions
13437,0011-11-25,15,7,3408.06,4,5,5,455,Champions
13589,0011-11-25,15,2,379.65,4,3,2,432,Potential Loyalists
15737,0011-11-25,15,8,1205.12,4,5,4,454,Champions
15134,0011-11-25,15,8,1387.99,4,5,4,454,Champions
17385,0011-11-25,15,1,261.11,4,2,2,422,Potential Loyalists
13546,0011-11-27,13,3,626.99,4,3,3,433,Potential Loyalists
17595,0011-11-27,13,2,388.79,5,3,2,532,Potential Loyalists
13782,0011-11-27,13,6,912.0,5,5,3,553,Loyal Customers
15009,0011-11-27,13,3,1261.78,5,3,4,534,Potential Loyalists
18001,0011-11-27,13,2,417.23,5,3,2,532,Potential Loyalists
16407,0011-11-27,13,10,2126.93,5,5,5,555,Champions
15861,0011-11-27,13,8,3165.36,5,5,5,555,Champions
17812,0011-11-27,13,4,732.16,5,4,3,543,Loyal Customers
13064,0011-11-27,13,4,1119.49,5,4,4,544,Champions
14954,0011-11-27,13,1,336.17,5,2,2,522,Potential Loyalists
17769,0011-11-27,13,10,3997.98,5,5,5,555,Champions
13571,0011-11-27,13,12,2092.32,5,5,5,555,Champions
16024,0011-11-27,13,1,251.24,5,2,2,522,Potential Loyalists
14577,0011-11-27,13,4,859.71,5,4,3,543,Loyal Customers
15351,0011-11-27,13,7,1960.11,5,5,4,554,Champions
17411,0011-11-27,13,3,778.94,5,3,3,533,Potential Loyalists
18156,0011-11-27,13,2,734.94,5,3,3,533,Potential Loyalists
15054,0011-11-27,13,2,302.1,5,2,2,522,Potential Loyalists
16877,0011-11-27,13,6,853.72,5,5,3,553,Loyal Customers
16923,0011-11-27,13,19,7247.61,5,5,5,555,Champions
17885,0011-11-27,13,1,190.19,5,1,1,511,New Customers
18145,0011-11-27,13,4,2861.55,5,4,5,545,Champions
13610,0011-11-27,13,7,1131.88,5,5,4,554,Champions
17236,0011-11-27,13,6,916.13,5,5,3,553,Loyal Customers
15555,0011-11-27,13,16,4805.17,5,5,5,555,Champions
14859,0011-11-27,13,4,1353.74,5,4,4,544,Champions
16942,0011-11-27,13,9,1920.59,5,5,4,554,Champions
16983,0011-11-27,13,7,1931.25,5,5,4,554,Champions
13991,0011-11-27,13,6,855.97,5,5,3,553,Loyal Customers
15987,0011-11-27,13,7,1451.28,5,5,4,554,Champions
17365,0011-11-27,13,8,4801.56,5,5,5,555,Champions
15514,0011-11-27,13,11,4139.46,5,5,5,555,Champions
15436,0011-11-27,13,3,1122.53,5,4,4,544,Champions
13232,0011-11-27,13,7,1357.6,5,5,4,554,Champions
17068,0011-11-27,13,21,4552.14,5,5,5,555,Champions
17231,0011-11-27,13,10,3174.32,5,5,5,555,Champions
16005,0011-11-27,13,4,615.39,5,4,3,543,Loyal Customers
18112,0011-11-27,13,2,352.69,5,2,2,522,Potential Loyalists
15747,0011-11-27,13,3,974.04,5,4,4,544,Champions
17864,0011-11-27,13,3,597.5,5,4,3,543,Loyal Customers
14093,0011-11-27,13,1,442.85,5,1,2,512,New Customers
14878,0011-11-27,13,9,1485.54,5,5,4,554,Champions
14511,0011-11-28,12,5,1314.81,5,4,4,544,Champions
15601,0011-11-28,12,14,6776.56,5,5,5,555,Champions
12660,0011-11-28,12,1,245.1,5,1,1,511,New Customers
13081,0011-11-28,12,11,28337.38,5,5,5,555,Champions
13266,0011-11-28,12,12,3834.26,5,5,5,555,Champions
18096,0011-11-28,12,3,911.15,5,3,3,533,Potential Loyalists
13115,0011-11-28,12,4,2294.78,5,4,5,545,Champions
13004,0011-11-28,12,18,5655.91,5,5,5,555,Champions
15838,0011-11-28,12,19,33643.08,5,5,5,555,Champions
12657,0011-11-28,12,4,1643.18,5,4,4,544,Champions
14290,0011-11-28,12,5,2314.65,5,4,5,545,Champions
14597,0011-11-28,12,2,883.15,5,3,3,533,Potential Loyalists
18229,0011-11-28,12,20,7276.9,5,5,5,555,Champions
16744,0011-11-28,12,7,1304.76,5,5,4,554,Champions
14901,0011-11-28,12,9,1421.29,5,5,4,554,Champions
14704,0011-11-28,12,9,1546.91,5,5,4,554,Champions
18041,0011-11-28,12,21,4183.39,5,5,5,555,Champions
17019,0011-11-28,12,4,1272.61,5,4,4,544,Champions
13418,0011-11-28,12,18,6127.43,5,5,5,555,Champions
13844,0011-11-28,12,1,361.62,5,2,2,522,Potential Loyalists
15714,0011-11-28,12,2,330.88,5,2,2,522,Potential Loyalists
17929,0011-11-28,12,4,843.0,5,4,3,543,Loyal Customers
17651,0011-11-28,12,10,3945.0,5,5,5,555,Champions
17299,0011-11-28,12,4,669.11,5,4,3,543,Loyal Customers
17031,0011-11-28,12,2,380.35,5,3,2,532,Potential Loyalists
17739,0011-11-28,12,7,2791.35,5,5,5,555,Champions
14215,0011-11-28,12,6,1789.72,5,5,4,554,Champions
13188,0011-11-28,12,1,114.6,5,2,1,521,Potential Loyalists
15540,0011-11-28,12,1,213.3,5,1,1,511,New Customers
13914,0011-11-28,12,2,626.45,5,3,3,533,Potential Loyalists
15721,0011-11-28,12,1,507.08,5,1,3,513,New Customers
12906,0011-11-28,12,5,2919.81,5,4,5,545,Champions
16347,0011-11-28,12,2,887.65,5,3,3,533,Potential Loyalists
13950,0011-11-28,12,4,745.06,5,4,3,543,Loyal Customers
17924,0011-11-28,12,7,2962.5,5,5,5,555,Champions
16364,0011-11-28,12,2,707.04,5,3,3,533,Potential Loyalists
13590,0011-11-28,12,6,1981.92,5,5,4,554,Champions
18101,0011-11-28,12,2,223.65,5,2,1,521,Potential Loyalists
14470,0011-11-28,12,2,461.19,5,3,2,532,Potential Loyalists
15561,0011-11-28,12,4,800.59,5,4,3,543,Loyal Customers
17188,0011-11-28,12,7,2474.23,5,5,5,555,Champions
17379,0011-11-28,12,1,404.66,5,1,2,512,New Customers
17806,0011-11-28,12,1,546.04,5,1,3,513,New Customers
13030,0011-11-28,12,2,799.48,5,3,3,533,Potential Loyalists
14480,0011-11-28,12,1,279.05,5,2,2,522,Potential Loyalists
15022,0011-11-28,12,4,905.04,5,4,3,543,Loyal Customers
16800,0011-11-28,12,1,1201.49,5,2,4,524,Potential Loyalists
17852,0011-11-28,12,2,114.34,5,2,1,521,Potential Loyalists
17523,0011-11-28,12,4,652.74,5,4,3,543,Loyal Customers
12479,0011-11-28,12,1,527.2,5,1,3,513,New Customers
15571,0011-11-28,12,4,650.43,5,4,3,543,Loyal Customers
17419,0011-11-28,12,12,4226.57,5,5,5,555,Champions
13196,0011-11-28,12,4,1797.78,5,4,4,544,Champions
13258,0011-11-28,12,3,698.58,5,3,3,533,Potential Loyalists
17359,0011-11-28,12,1,127.86,5,1,1,511,New Customers
17988,0011-11-28,12,7,201.12,5,5,1,551,Needs Attention
13389,0011-11-28,12,3,797.96,5,4,3,543,Loyal Customers
15511,0011-11-28,12,5,909.23,5,4,3,543,Loyal Customers
14741,0011-11-28,12,6,1400.34,5,5,4,554,Champions
17237,0011-11-28,12,2,314.69,5,2,2,522,Potential Loyalists
12668,0011-11-28,12,4,3807.15,5,4,5,545,Champions
13758,0011-11-28,12,7,3190.55,5,5,5,555,Champions
16094,0011-11-28,12,4,1078.23,5,4,4,544,Champions
13014,0011-11-29,11,10,3466.28,5,5,5,555,Champions
15619,0011-11-29,11,1,336.4,5,2,2,522,Potential Loyalists
14173,0011-11-29,11,4,450.84,5,4,2,542,Needs Attention
13429,0011-11-29,11,4,1006.8,5,4,4,544,Champions
14824,0011-11-29,11,4,1127.71,5,4,4,544,Champions
15148,0011-11-29,11,1,301.29,5,2,2,522,Potential Loyalists
15197,0011-11-29,11,3,1079.61,5,4,4,544,Champions
17101,0011-11-29,11,4,1621.73,5,4,4,544,Champions
14785,0011-11-29,11,2,77.4,5,2,1,521,Potential Loyalists
13349,0011-11-29,11,1,247.32,5,1,1,511,New Customers
15783,0011-11-29,11,1,246.3,5,1,1,511,New Customers
14554,0011-11-29,11,4,2381.04,5,4,5,545,Champions
14125,0011-11-29,11,3,2740.43,5,4,5,545,Champions
17468,0011-11-29,11,2,137.0,5,2,1,521,Potential Loyalists
16852,0011-11-29,11,2,144.91,5,2,1,521,Potential Loyalists
13928,0011-11-29,11,4,464.57,5,4,2,542,Needs Attention
17772,0011-11-29,11,2,182.77,5,2,1,521,Potential Loyalists
15790,0011-11-29,11,1,220.85,5,1,1,511,New Customers
13428,0011-11-29,11,1,218.47,5,1,1,511,New Customers
14601,0011-11-29,11,1,213.96,5,1,1,511,New Customers
13147,0011-11-29,11,4,712.8,5,4,3,543,Loyal Customers
14836,0011-11-29,11,3,102.45,5,4,1,541,Needs Attention
12451,0011-11-29,11,5,9035.52,5,4,5,545,Champions
14452,0011-11-29,11,2,264.44,5,2,2,522,Potential Loyalists
16992,0011-11-29,11,5,1614.31,5,4,4,544,Champions
12798,0011-11-29,11,3,6977.04,5,3,5,535,Potential Loyalists
15297,0011-11-29,11,3,641.94,5,3,3,533,Potential Loyalists
16479,0011-11-29,11,2,300.83,5,2,2,522,Potential Loyalists
12654,0011-11-29,11,5,601.98,5,4,3,543,Loyal Customers
14321,0011-11-29,11,5,1530.75,5,4,4,544,Champions
12670,0011-11-29,11,5,2996.05,5,4,5,545,Champions
13883,0011-11-29,11,5,2674.48,5,4,5,545,Champions
13068,0011-11-29,11,2,344.0,5,2,2,522,Potential Loyalists
14209,0011-11-29,11,6,2073.43,5,5,5,555,Champions
14419,0011-11-29,11,6,1058.06,5,5,4,554,Champions
15755,0011-11-29,11,6,2364.25,5,5,5,555,Champions
15089,0011-11-29,11,6,2420.84,5,5,5,555,Champions
17682,0011-11-29,11,6,2474.33,5,5,5,555,Champions
13657,0011-11-29,11,2,382.14,5,3,2,532,Potential Loyalists
13198,0011-11-29,11,6,3401.24,5,5,5,555,Champions
17711,0011-11-29,11,2,385.1,5,3,2,532,Potential Loyalists
14723,0011-11-29,11,6,1158.3,5,5,4,554,Champions
13211,0011-11-29,11,3,1197.42,5,3,4,534,Potential Loyalists
12727,0011-11-29,11,7,3980.7,5,5,5,555,Champions
17655,0011-11-29,11,7,2638.94,5,5,5,555,Champions
12375,0011-11-29,11,2,457.5,5,3,2,532,Potential Loyalists
14408,0011-11-29,11,7,2606.53,5,5,5,555,Champions
15239,0011-11-29,11,2,780.59,5,3,3,533,Potential Loyalists
12627,0011-11-29,11,7,4478.53,5,5,5,555,Champions
14388,0011-11-29,11,8,3212.84,5,5,5,555,Champions
12464,0011-11-29,11,8,1212.05,5,5,4,554,Champions
13137,0011-11-29,11,8,3650.41,5,5,5,555,Champions
14701,0011-11-29,11,9,2549.37,5,5,5,555,Champions
14390,0011-11-29,11,9,4652.82,5,5,5,555,Champions
14961,0011-11-29,11,9,7044.68,5,5,5,555,Champions
13467,0011-11-29,11,2,1083.71,5,3,4,534,Potential Loyalists
16549,0011-11-29,11,10,4154.64,5,5,5,555,Champions
14349,0011-11-29,11,1,133.5,5,1,1,511,New Customers
14711,0011-11-29,11,11,2868.8,5,5,5,555,Champions
16818,0011-11-29,11,11,3349.57,5,5,5,555,Champions
13496,0011-11-29,11,2,653.33,5,3,3,533,Potential Loyalists
16775,0011-11-29,11,11,1695.66,5,5,4,554,Champions
15218,0011-11-29,11,11,5756.89,5,5,5,555,Champions
13999,0011-11-29,11,12,3901.81,5,5,5,555,Champions
14866,0011-11-29,11,12,14389.9,5,5,5,555,Champions
16782,0011-11-29,11,13,2279.9,5,5,5,555,Champions
14088,0011-11-29,11,13,50491.81,5,5,5,555,Champions
14550,0011-11-29,11,2,765.62,5,3,3,533,Potential Loyalists
17466,0011-11-29,11,2,763.28,5,3,3,533,Potential Loyalists
13576,0011-11-29,11,18,6717.34,5,5,5,555,Champions
17306,0011-11-29,11,19,8631.31,5,5,5,555,Champions
15615,0011-11-29,11,23,10399.74,5,5,5,555,Champions
14667,0011-11-29,11,25,9241.2,5,5,5,555,Champions
14180,0011-11-29,11,25,4748.52,5,5,5,555,Champions
18118,0011-11-29,11,26,5653.82,5,5,5,555,Champions
16168,0011-11-29,11,27,3787.6,5,5,5,555,Champions
15206,0011-11-29,11,4,420.3,5,4,2,542,Needs Attention
18179,0011-11-30,10,6,1793.17,5,5,4,554,Champions
12524,0011-11-30,10,8,4485.72,5,5,5,555,Champions
12488,0011-11-30,10,3,1298.66,5,3,4,534,Potential Loyalists
15467,0011-11-30,10,3,524.88,5,3,3,533,Potential Loyalists
12957,0011-11-30,10,8,4017.54,5,5,5,555,Champions
15712,0011-11-30,10,5,1072.36,5,4,4,544,Champions
16241,0011-11-30,10,13,2607.87,5,5,5,555,Champions
14005,0011-11-30,10,5,2874.72,5,4,5,545,Champions
17288,0011-11-30,10,7,1419.73,5,5,4,554,Champions
13255,0011-11-30,10,2,399.51,5,3,2,532,Potential Loyalists
13658,0011-11-30,10,5,2639.17,5,4,5,545,Champions
15414,0011-11-30,10,3,774.9,5,3,3,533,Potential Loyalists
14540,0011-11-30,10,3,996.26,5,4,4,544,Champions
12966,0011-11-30,10,1,160.18,5,1,1,511,New Customers
16915,0011-11-30,10,6,621.68,5,5,3,553,Loyal Customers
15073,0011-11-30,10,3,1043.41,5,4,4,544,Champions
18158,0011-11-30,10,2,453.4,5,3,2,532,Potential Loyalists
12429,0011-11-30,10,4,3750.4,5,4,5,545,Champions
14963,0011-11-30,10,5,1487.8,5,4,4,544,Champions
16295,0011-11-30,10,4,1328.55,5,4,4,544,Champions
17502,0011-11-30,10,4,689.1,5,4,3,543,Loyal Customers
17737,0011-11-30,10,2,168.24,5,2,1,521,Potential Loyalists
17911,0011-11-30,10,1,366.23,5,2,2,522,Potential Loyalists
14432,0011-11-30,10,6,2255.51,5,5,5,555,Champions
14448,0011-11-30,10,2,375.35,5,3,2,532,Potential Loyalists
12528,0011-11-30,10,6,1933.48,5,5,4,554,Champions
15251,0011-11-30,10,11,10484.99,5,5,5,555,Champions
12953,0011-11-30,10,1,329.85,5,2,2,522,Potential Loyalists
15544,0011-11-30,10,9,3546.71,5,5,5,555,Champions
14893,0011-11-30,10,2,1237.85,5,3,4,534,Potential Loyalists
12787,0011-11-30,10,3,463.66,5,3,2,532,Potential Loyalists
14618,0011-11-30,10,3,553.44,5,3,3,533,Potential Loyalists
14385,0011-11-30,10,3,202.11,5,4,1,541,Needs Attention
13362,0011-11-30,10,4,3090.74,5,4,5,545,Champions
14755,0011-11-30,10,11,5010.28,5,5,5,555,Champions
13784,0011-11-30,10,11,2462.79,5,5,5,555,Champions
15680,0011-11-30,10,3,1333.68,5,3,4,534,Potential Loyalists
14713,0011-11-30,10,11,2666.36,5,5,5,555,Champions
12630,0011-11-30,10,2,1270.88,5,3,4,534,Potential Loyalists
15113,0011-11-30,10,3,3609.33,5,4,5,545,Champions
16265,0011-11-30,10,9,5447.0,5,5,5,555,Champions
15039,0011-11-30,10,47,19914.44,5,5,5,555,Champions
14258,0011-11-30,10,9,12669.98,5,5,5,555,Champions
12784,0011-11-30,10,2,574.42,5,3,3,533,Potential Loyalists
15046,0011-11-30,10,15,5213.77,5,5,5,555,Champions
15444,0011-11-30,10,2,1418.26,5,3,4,534,Potential Loyalists
16657,0011-11-30,10,4,933.62,5,4,3,543,Loyal Customers
12882,0011-11-30,10,2,1463.04,5,3,4,534,Potential Loyalists
15152,0011-11-30,10,13,4745.69,5,5,5,555,Champions
18230,0011-11-30,10,7,2810.2,5,5,5,555,Champions
16712,0011-11-30,10,11,3645.43,5,5,5,555,Champions
15654,0011-11-30,10,2,922.53,5,3,3,533,Potential Loyalists
15782,0011-11-30,10,3,2614.74,5,4,5,545,Champions
16361,0011-11-30,10,4,896.66,5,4,3,543,Loyal Customers
12921,0011-11-30,10,37,16587.09,5,5,5,555,Champions
13012,0011-11-30,10,8,1661.84,5,5,4,554,Champions
12714,0011-11-30,10,5,4708.86,5,4,5,545,Champions
15394,0011-11-30,10,4,2183.54,5,4,5,545,Champions
14062,0011-11-30,10,12,10464.85,5,5,5,555,Champions
18241,0011-11-30,10,17,2073.09,5,5,5,555,Champions
17736,0011-11-30,10,3,377.44,5,4,2,542,Needs Attention
16115,0011-11-30,10,8,1667.97,5,5,4,554,Champions
13203,0011-11-30,10,4,869.46,5,4,3,543,Loyal Customers
15903,0011-11-30,10,7,5126.76,5,5,5,555,Champions
13647,0011-11-30,10,4,1678.12,5,4,4,544,Champions
16062,0011-11-30,10,4,1153.62,5,4,4,544,Champions
15611,0011-11-30,10,13,1591.45,5,5,4,554,Champions
14156,0011-11-30,10,55,117379.63,5,5,5,555,Champions
15024,0011-11-30,10,10,1661.33,5,5,4,554,Champions
12598,0011-11-30,10,8,3023.08,5,5,5,555,Champions
18058,0011-11-30,10,1,170.16,5,1,1,511,New Customers
15380,0011-12-01,9,5,1690.26,5,4,4,544,Champions
12572,0011-12-01,9,2,1020.42,5,3,4,534,Potential Loyalists
18122,0011-12-01,9,6,1826.21,5,5,4,554,Champions
13509,0011-12-01,9,7,979.72,5,5,4,554,Champions
16145,0011-12-01,9,11,3799.49,5,5,5,555,Champions
16700,0011-12-01,9,13,5076.55,5,5,5,555,Champions
16789,0011-12-01,9,1,80.8,5,1,1,511,New Customers
15993,0011-12-01,9,7,2797.57,5,5,5,555,Champions
16376,0011-12-01,9,2,987.01,5,3,4,534,Potential Loyalists
16938,0011-12-01,9,4,2736.38,5,4,5,545,Champions
14287,0011-12-01,9,3,176.63,5,4,1,541,Needs Attention
13040,0011-12-01,9,2,676.99,5,3,3,533,Potential Loyalists
15144,0011-12-01,9,17,6580.44,5,5,5,555,Champions
15373,0011-12-01,9,12,2415.91,5,5,5,555,Champions
14655,0011-12-01,9,4,1932.23,5,4,4,544,Champions
13159,0011-12-01,9,4,1437.85,5,4,4,544,Champions
15948,0011-12-01,9,2,955.24,5,3,4,534,Potential Loyalists
12562,0011-12-01,9,7,3781.74,5,5,5,555,Champions
17426,0011-12-01,9,6,5037.26,5,5,5,555,Champions
16701,0011-12-01,9,13,5398.3,5,5,5,555,Champions
12951,0011-12-01,9,6,1064.07,5,5,4,554,Champions
17937,0011-12-01,9,7,4301.22,5,5,5,555,Champions
16119,0011-12-01,9,2,423.36,5,3,2,532,Potential Loyalists
16496,0011-12-01,9,3,1599.52,5,3,4,534,Potential Loyalists
16839,0011-12-01,9,34,16594.35,5,5,5,555,Champions
16242,0011-12-01,9,7,3603.21,5,5,5,555,Champions
15101,0011-12-01,9,2,317.53,5,2,2,522,Potential Loyalists
14289,0011-12-01,9,6,911.26,5,5,3,553,Loyal Customers
16966,0011-12-01,9,7,2154.97,5,5,5,555,Champions
15904,0011-12-01,9,1,164.68,5,1,1,511,New Customers
12919,0011-12-01,9,6,1335.19,5,5,4,554,Champions
12963,0011-12-01,9,8,1856.63,5,5,4,554,Champions
14262,0011-12-01,9,8,2618.23,5,5,5,555,Champions
14869,0011-12-01,9,2,725.7,5,3,3,533,Potential Loyalists
14732,0011-12-01,9,8,2702.49,5,5,5,555,Champions
15951,0011-12-01,9,2,708.22,5,3,3,533,Potential Loyalists
16011,0011-12-01,9,16,3362.71,5,5,5,555,Champions
14766,0011-12-01,9,6,2473.37,5,5,5,555,Champions
17381,0011-12-01,9,29,20275.61,5,5,5,555,Champions
15531,0011-12-01,9,2,2007.44,5,3,4,534,Potential Loyalists
14146,0011-12-01,9,5,4191.0,5,4,5,545,Champions
15172,0011-12-01,9,5,1624.05,5,4,4,544,Champions
13090,0011-12-01,9,14,8910.82,5,5,5,555,Champions
14298,0011-12-01,9,44,51527.3,5,5,5,555,Champions
12901,0011-12-01,9,28,17654.54,5,5,5,555,Champions
14804,0011-12-01,9,1,353.27,5,2,2,522,Potential Loyalists
14047,0011-12-01,9,5,1308.61,5,4,4,544,Champions
15862,0011-12-01,9,4,832.88,5,4,3,543,Loyal Customers
16169,0011-12-01,9,4,1822.97,5,4,4,544,Champions
13854,0011-12-01,9,25,8109.52,5,5,5,555,Champions
15500,0011-12-01,9,4,1131.56,5,4,4,544,Champions
15687,0011-12-01,9,9,2993.1,5,5,5,555,Champions
14299,0011-12-01,9,9,3965.62,5,5,5,555,Champions
15602,0011-12-01,9,9,1297.87,5,5,4,554,Champions
14309,0011-12-01,9,9,2352.53,5,5,5,555,Champions
17450,0011-12-01,9,46,194550.79,5,5,5,555,Champions
15021,0011-12-01,9,9,1914.82,5,5,4,554,Champions
17768,0011-12-01,9,3,2273.18,5,4,5,545,Champions
16156,0011-12-01,9,9,3122.04,5,5,5,555,Champions
17321,0011-12-01,9,2,700.86,5,3,3,533,Potential Loyalists
14367,0011-12-01,9,16,9261.52,5,5,5,555,Champions
12664,0011-12-01,9,9,4881.88,5,5,5,555,Champions
17293,0011-12-01,9,9,1875.11,5,5,4,554,Champions
14659,0011-12-01,9,9,2529.93,5,5,5,555,Champions
17350,0011-12-01,9,4,1286.07,5,4,4,544,Champions
17115,0011-12-01,9,3,837.5,5,3,3,533,Potential Loyalists
14243,0011-12-01,9,10,2588.77,5,5,5,555,Champions
17566,0011-12-01,9,2,901.21,5,3,3,533,Potential Loyalists
14440,0011-12-01,9,5,2357.68,5,4,5,545,Champions
15434,0011-12-01,9,5,1041.48,5,4,4,544,Champions
17576,0011-12-01,9,19,3622.68,5,5,5,555,Champions
12553,0011-12-01,9,10,3692.28,5,5,5,555,Champions
16813,0011-12-01,9,10,1692.98,5,5,4,554,Champions
14960,0011-12-01,9,2,221.27,5,2,1,521,Potential Loyalists
14178,0011-12-01,9,7,1620.93,5,5,4,554,Champions
18077,0011-12-01,9,11,2633.01,5,5,5,555,Champions
17014,0011-12-01,9,3,586.33,5,4,3,543,Loyal Customers
15060,0011-12-01,9,4,303.09,5,4,2,542,Needs Attention
15028,0011-12-01,9,4,627.13,5,4,3,543,Loyal Customers
17086,0011-12-02,8,6,2050.08,5,5,4,554,Champions
15078,0011-12-02,8,32,9743.11,5,5,5,555,Champions
15547,0011-12-02,8,14,4954.84,5,5,5,555,Champions
14594,0011-12-02,8,2,379.83,5,3,2,532,Potential Loyalists
15539,0011-12-02,8,1,538.46,5,1,3,513,New Customers
12704,0011-12-02,8,8,2340.84,5,5,5,555,Champions
17495,0011-12-02,8,2,497.56,5,3,3,533,Potential Loyalists
13458,0011-12-02,8,14,9646.57,5,5,5,555,Champions
15123,0011-12-02,8,2,2199.31,5,3,5,535,Potential Loyalists
14865,0011-12-02,8,2,52.2,5,2,1,521,Potential Loyalists
14031,0011-12-02,8,19,17286.86,5,5,5,555,Champions
13780,0011-12-02,8,2,360.01,5,2,2,522,Potential Loyalists
13297,0011-12-02,8,4,2089.85,5,4,5,545,Champions
12762,0011-12-02,8,2,1898.52,5,3,4,534,Potential Loyalists
13495,0011-12-02,8,5,2044.87,5,4,4,544,Champions
13884,0011-12-02,8,5,787.6,5,4,3,543,Loyal Customers
